pre,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,post
17,0.3125,4.0,5.0,2.956204379562044,47.0,405.0,6.627737226277373,91.0,908.0,1.54014598540146,6.0,211.0,16.0,1.1176470588235294,5.0,19.0,0.4375,1.0,7.0,6.529411764705882,25.0,111.0,0.5625,1.0,9.0,11.705882352941176,95.0,199.0,1.5294117647058822,21.0,26.0,1.2335766423357664,6.0,169.0,99.6875,241.0,1595.0,2.832116788321168,34.0,388.0,1
61,0.3015873015873015,4.0,19.0,4.322847682119205,32.0,2611.0,6.056291390728477,46.0,3658.0,1.4519867549668874,7.0,877.0,63.0,2.3,18.0,161.0,0.0158730158730158,1.0,1.0,8.285714285714286,27.0,580.0,0.984126984126984,1.0,62.0,1.8,50.0,126.0,0.3428571428571428,10.0,24.0,0.9751655629139072,4.0,589.0,103.53968253968254,479.0,6523.0,2.054635761589404,14.0,1241.0,1
4,0.0,0.0,0.0,1.6329113924050631,28.0,129.0,2.8607594936708862,43.0,226.0,1.0,3.0,79.0,6.0,4.333333333333333,24.0,26.0,0.6666666666666666,1.0,4.0,13.166666666666666,64.0,79.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5822784810126582,3.0,46.0,77.5,278.0,465.0,1.4050632911392404,11.0,111.0,0
3,0.2,1.0,1.0,2.2093023255813957,15.0,95.0,3.813953488372093,21.0,164.0,1.0232558139534884,3.0,44.0,5.0,3.6666666666666665,11.0,22.0,0.6,1.0,3.0,7.166666666666667,24.0,43.0,0.4,1.0,2.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.7441860465116279,2.0,32.0,70.4,214.0,352.0,1.4186046511627908,7.0,61.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0
14,0.8888888888888888,2.0,8.0,5.909722222222222,54.0,851.0,9.194444444444445,74.0,1324.0,1.7638888888888888,7.0,254.0,9.0,3.571428571428572,30.0,50.0,0.1111111111111111,1.0,1.0,10.285714285714286,57.0,144.0,0.8888888888888888,1.0,8.0,1.3571428571428572,9.0,19.0,0.0,0.0,0.0,0.9375,5.0,135.0,213.88888888888889,1030.0,1925.0,2.611111111111111,14.0,376.0,1
3,7.0,7.0,7.0,4.685714285714286,23.0,164.0,7.6,32.0,266.0,1.8571428571428568,6.0,65.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,27.0,27.0,27.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,0.6,2.0,21.0,389.0,389.0,389.0,2.4571428571428573,9.0,86.0,0
5,0.0,0.0,0.0,2.717948717948718,18.0,212.0,9.935897435897436,52.0,775.0,1.8205128205128205,6.0,142.0,11.0,3.7142857142857135,18.0,52.0,0.0,0.0,0.0,4.142857142857143,18.0,58.0,1.0,1.0,11.0,2.571428571428572,27.0,36.0,1.4285714285714286,16.0,20.0,1.794871794871795,7.0,140.0,217.3636363636364,1185.0,2391.0,2.628205128205128,10.0,205.0,1
0,0.1428571428571428,1.0,1.0,3.659090909090909,29.0,322.0,6.511363636363637,71.0,573.0,1.3409090909090908,5.0,118.0,7.0,1.0,4.0,7.0,0.1428571428571428,1.0,1.0,6.571428571428571,34.0,46.0,0.8571428571428571,1.0,6.0,19.571428571428573,124.0,137.0,6.0,20.0,42.0,0.7840909090909091,3.0,69.0,141.71428571428572,365.0,992.0,2.3295454545454546,25.0,205.0,0
0,0.0,0.0,0.0,6.8,31.0,204.0,12.366666666666667,66.0,371.0,1.8,5.0,54.0,3.0,3.0,6.0,9.0,0.0,0.0,0.0,9.333333333333334,17.0,28.0,1.0,1.0,3.0,1.0,3.0,3.0,0.6666666666666666,2.0,2.0,1.6,4.0,48.0,163.66666666666666,382.0,491.0,3.9,20.0,117.0,0
0,0.2258064516129032,6.0,7.0,1.9848866498740556,27.0,788.0,3.54911838790932,48.0,1409.0,1.1788413098236776,5.0,468.0,31.0,1.9772727272727275,15.0,87.0,0.0967741935483871,1.0,3.0,9.0,61.0,396.0,0.9032258064516128,1.0,28.0,0.5909090909090909,7.0,26.0,0.0227272727272727,1.0,1.0,0.7204030226700252,4.0,286.0,86.06451612903226,521.0,2668.0,1.513853904282116,11.0,601.0,0
0,1.0,4.0,10.0,3.4239130434782608,23.0,315.0,5.5,37.0,506.0,1.4456521739130437,4.0,133.0,10.0,1.0526315789473684,5.0,20.0,0.0,0.0,0.0,4.842105263157895,16.0,92.0,1.0,1.0,10.0,1.0526315789473684,6.0,20.0,0.0,0.0,0.0,0.8260869565217391,3.0,76.0,89.2,209.0,892.0,1.673913043478261,7.0,154.0,0
0,1.558139534883721,12.0,67.0,5.214285714285714,82.0,2044.0,7.836734693877551,148.0,3072.0,1.4974489795918366,5.0,587.0,43.0,2.169491525423729,12.0,128.0,0.0,0.0,0.0,6.576271186440678,23.0,388.0,1.0,1.0,43.0,2.5254237288135597,16.0,149.0,0.0677966101694915,4.0,4.0,0.8010204081632653,4.0,314.0,114.3720930232558,393.0,4918.0,2.002551020408163,15.0,785.0,0
0,1.5714285714285714,9.0,88.0,5.304721030042918,108.0,3708.0,8.38340486409156,178.0,5860.0,1.6280400572246063,7.0,1138.0,56.0,2.710843373493976,16.0,225.0,0.0,0.0,0.0,8.313253012048193,42.0,690.0,1.0,1.0,56.0,2.421686746987952,21.0,201.0,0.108433734939759,9.0,9.0,0.9542203147353362,5.0,667.0,158.44642857142858,703.0,8873.0,2.319027181688126,18.0,1621.0,0
0,0.7647058823529411,5.0,26.0,4.029520295202952,45.0,1092.0,6.81549815498155,87.0,1847.0,1.4280442804428044,4.0,387.0,34.0,2.136363636363636,14.0,94.0,0.0588235294117647,1.0,2.0,6.159090909090909,19.0,271.0,0.9411764705882352,1.0,32.0,2.0,16.0,88.0,0.0,0.0,0.0,0.7712177121771218,3.0,209.0,87.02941176470588,339.0,2959.0,2.092250922509225,14.0,567.0,0
0,0.0,0.0,0.0,4.333333333333333,19.0,117.0,6.925925925925926,46.0,187.0,1.3333333333333333,4.0,36.0,11.0,1.0909090909090908,10.0,12.0,0.1818181818181818,1.0,2.0,1.9090909090909087,6.0,21.0,0.8181818181818182,1.0,9.0,0.4545454545454545,3.0,5.0,0.5454545454545454,5.0,6.0,1.3333333333333333,4.0,36.0,30.90909090909091,83.0,340.0,2.555555555555556,13.0,69.0,0
0,0.0,0.0,0.0,0.3846153846153846,3.0,15.0,1.4871794871794872,5.0,58.0,1.0769230769230769,2.0,42.0,9.0,0.4444444444444444,3.0,4.0,0.1111111111111111,1.0,1.0,4.333333333333333,8.0,39.0,0.8888888888888888,1.0,8.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.717948717948718,3.0,28.0,19.77777777777778,39.0,178.0,1.1025641025641026,2.0,43.0,0
0,1.8571428571428568,5.0,13.0,6.25925925925926,25.0,338.0,10.37037037037037,42.0,560.0,1.9444444444444444,4.0,105.0,7.0,2.875,5.0,23.0,0.0,0.0,0.0,6.75,13.0,54.0,1.0,1.0,7.0,3.5,9.0,28.0,0.0,0.0,0.0,0.9074074074074074,5.0,49.0,121.85714285714286,205.0,853.0,2.351851851851852,8.0,127.0,0
0,2.0,7.0,22.0,5.431137724550898,36.0,907.0,9.365269461077844,93.0,1564.0,1.6347305389221556,7.0,273.0,11.0,4.111111111111111,14.0,74.0,0.0909090909090909,1.0,1.0,8.722222222222221,27.0,157.0,0.9090909090909092,1.0,10.0,2.833333333333333,18.0,51.0,0.5555555555555556,4.0,10.0,0.8622754491017964,11.0,144.0,204.45454545454547,603.0,2249.0,2.2934131736526946,21.0,383.0,0
0,0.9,2.0,9.0,1.675,12.0,134.0,3.7,21.0,296.0,1.2375,4.0,99.0,10.0,1.4166666666666667,5.0,17.0,0.0,0.0,0.0,6.666666666666667,18.0,80.0,1.0,1.0,10.0,0.25,3.0,3.0,0.0,0.0,0.0,1.4,4.0,112.0,59.1,133.0,591.0,1.325,5.0,106.0,0
0,0.8888888888888888,3.0,8.0,4.830188679245283,26.0,512.0,7.443396226415095,52.0,789.0,1.3584905660377358,5.0,144.0,9.0,2.071428571428572,8.0,29.0,0.0,0.0,0.0,6.714285714285714,15.0,94.0,1.0,1.0,9.0,3.142857142857143,13.0,44.0,0.8571428571428571,5.0,12.0,0.6132075471698113,4.0,65.0,142.88888888888889,286.0,1286.0,1.80188679245283,8.0,191.0,0
0,0.2307692307692307,3.0,3.0,2.1846153846153844,14.0,142.0,4.646153846153847,29.0,302.0,1.3384615384615384,3.0,87.0,13.0,1.0769230769230769,3.0,14.0,0.0,0.0,0.0,4.153846153846154,15.0,54.0,1.0,1.0,13.0,0.6923076923076923,6.0,9.0,0.8461538461538461,6.0,11.0,1.2307692307692308,4.0,80.0,44.38461538461539,124.0,577.0,1.9230769230769231,7.0,125.0,0
0,1.5555555555555556,13.0,14.0,4.963414634146342,38.0,407.0,8.475609756097562,70.0,695.0,1.6219512195121952,4.0,133.0,9.0,3.1818181818181817,18.0,35.0,0.0,0.0,0.0,7.454545454545454,29.0,82.0,1.0,1.0,9.0,0.1818181818181818,2.0,2.0,0.0,0.0,0.0,0.8170731707317073,3.0,67.0,112.66666666666669,501.0,1014.0,2.573170731707317,13.0,211.0,0
0,0.1666666666666666,1.0,2.0,3.548387096774193,34.0,330.0,6.376344086021505,61.0,593.0,1.4838709677419355,6.0,138.0,12.0,1.9375,4.0,31.0,0.0,0.0,0.0,4.75,8.0,76.0,1.0,1.0,12.0,1.375,6.0,22.0,1.0625,14.0,17.0,1.010752688172043,3.0,94.0,80.58333333333333,341.0,967.0,1.978494623655914,13.0,184.0,0
0,0.5454545454545454,4.0,6.0,5.157894736842105,30.0,392.0,8.394736842105264,51.0,638.0,1.6710526315789471,4.0,127.0,11.0,2.5384615384615383,8.0,33.0,0.0,0.0,0.0,5.846153846153846,13.0,76.0,1.0,1.0,11.0,3.1538461538461537,12.0,41.0,0.0,0.0,0.0,0.9210526315789472,5.0,70.0,96.72727272727272,264.0,1064.0,2.263157894736842,8.0,172.0,0
0,1.6,5.0,16.0,7.0578512396694215,53.0,854.0,12.603305785123966,96.0,1525.0,2.0991735537190084,6.0,254.0,10.0,2.235294117647059,7.0,38.0,0.0,0.0,0.0,6.470588235294118,22.0,110.0,1.0,1.0,10.0,4.0588235294117645,24.0,69.0,0.6470588235294118,7.0,11.0,1.3388429752066116,5.0,162.0,223.3,621.0,2233.0,2.801652892561984,12.0,339.0,0
0,1.0,3.0,10.0,6.36144578313253,63.0,528.0,9.987951807228916,90.0,829.0,1.6385542168674698,6.0,136.0,10.0,2.466666666666667,8.0,37.0,0.0,0.0,0.0,4.866666666666666,13.0,73.0,1.0,1.0,10.0,3.333333333333333,14.0,50.0,0.6666666666666666,6.0,10.0,0.9879518072289156,5.0,82.0,132.3,277.0,1323.0,2.240963855421686,10.0,186.0,0
0,0.6206896551724138,9.0,18.0,5.71484375,56.0,1463.0,8.6171875,92.0,2206.0,1.453125,4.0,372.0,29.0,2.421052631578948,16.0,92.0,0.0,0.0,0.0,6.7105263157894735,24.0,255.0,1.0,1.0,29.0,6.605263157894737,35.0,251.0,0.0263157894736842,1.0,1.0,0.84375,5.0,216.0,121.65517241379312,655.0,3528.0,2.2109375,26.0,566.0,0
0,0.0,0.0,0.0,5.258064516129032,25.0,163.0,6.67741935483871,30.0,207.0,1.4193548387096775,4.0,44.0,6.0,0.0,0.0,0.0,0.8333333333333334,1.0,5.0,2.0,6.0,12.0,0.1666666666666666,1.0,1.0,0.0,0.0,0.0,3.1666666666666665,19.0,19.0,1.5806451612903225,4.0,49.0,54.333333333333336,292.0,326.0,1.870967741935484,6.0,58.0,0
0,0.4285714285714285,3.0,6.0,2.719424460431654,23.0,378.0,5.467625899280575,75.0,760.0,1.3021582733812949,6.0,181.0,14.0,1.9333333333333331,5.0,29.0,0.2142857142857142,1.0,3.0,9.266666666666667,24.0,139.0,0.7857142857142857,1.0,11.0,0.7333333333333333,5.0,11.0,0.0,0.0,0.0,1.064748201438849,5.0,148.0,88.64285714285714,323.0,1241.0,1.762589928057554,16.0,245.0,0
37,1.1363636363636365,8.0,25.0,4.733333333333333,74.0,710.0,8.873333333333333,137.0,1331.0,1.606666666666667,7.0,241.0,22.0,4.24,38.0,106.0,0.1363636363636363,1.0,3.0,5.24,14.0,131.0,0.8636363636363636,1.0,19.0,1.32,19.0,33.0,0.76,10.0,19.0,0.88,7.0,132.0,97.8181818181818,315.0,2152.0,1.9,8.0,285.0,1
2,1.0,1.0,3.0,4.8125,13.0,77.0,12.4375,47.0,199.0,2.5,5.0,40.0,3.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,5.333333333333333,12.0,16.0,1.0,1.0,3.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,0.875,3.0,14.0,96.66666666666669,230.0,290.0,3.75,14.0,60.0,1
18,1.8,8.0,18.0,4.311377245508982,105.0,720.0,6.916167664670659,122.0,1155.0,1.81437125748503,9.0,303.0,10.0,2.833333333333333,14.0,51.0,0.1,1.0,1.0,9.166666666666666,31.0,165.0,0.9,1.0,9.0,0.8888888888888888,7.0,16.0,0.0555555555555555,1.0,1.0,0.6526946107784432,4.0,109.0,180.0,512.0,1800.0,2.25748502994012,13.0,377.0,1
23,1.6153846153846154,11.0,42.0,6.171428571428572,82.0,1080.0,10.4,126.0,1820.0,2.0171428571428573,6.0,353.0,26.0,1.6,7.0,48.0,0.0,0.0,0.0,5.633333333333334,19.0,169.0,1.0,1.0,26.0,0.4333333333333333,8.0,13.0,0.2,3.0,6.0,1.04,4.0,182.0,108.03846153846152,386.0,2809.0,2.388571428571429,11.0,418.0,1
6,0.0,0.0,0.0,6.857142857142857,38.0,48.0,7.857142857142857,36.0,55.0,1.1428571428571428,2.0,8.0,4.0,0.75,3.0,3.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,2.0,0.5,1.0,2.0,1.5,4.0,6.0,1.2857142857142858,2.0,9.0,26.75,77.0,107.0,1.1428571428571428,2.0,8.0,0
0,0.0,0.0,0.0,0.5714285714285714,7.0,8.0,0.7142857142857143,9.0,10.0,0.4285714285714285,2.0,6.0,3.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.0,4.666666666666667,7.0,14.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,3.0,12.0,17.666666666666668,36.0,53.0,0.5714285714285714,4.0,8.0,0
2,0.6363636363636364,4.0,7.0,2.8151260504201683,27.0,335.0,5.109243697478991,53.0,608.0,1.226890756302521,4.0,146.0,11.0,2.083333333333333,10.0,25.0,0.1818181818181818,1.0,2.0,9.5,29.0,114.0,0.8181818181818182,1.0,9.0,2.0,13.0,24.0,0.4166666666666667,2.0,5.0,0.8991596638655462,3.0,107.0,89.63636363636364,201.0,986.0,1.915966386554622,14.0,228.0,0
0,1.0,2.0,3.0,5.5,27.0,88.0,11.5625,56.0,185.0,1.9375,5.0,31.0,3.0,2.6666666666666665,3.0,8.0,0.0,0.0,0.0,5.0,7.0,15.0,1.0,1.0,3.0,0.6666666666666666,2.0,2.0,0.3333333333333333,1.0,1.0,0.4375,3.0,7.0,85.0,136.0,255.0,2.75,12.0,44.0,0
0,0.0,0.0,0.0,1.6875,10.0,27.0,3.4375,16.0,55.0,1.25,3.0,20.0,2.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,5.0,8.0,15.0,1.0,1.0,2.0,1.3333333333333333,4.0,4.0,0.3333333333333333,1.0,1.0,0.4375,2.0,7.0,53.5,77.0,107.0,1.875,5.0,30.0,0
0,0.0,0.0,0.0,1.75,11.0,28.0,3.4375,16.0,55.0,1.25,3.0,20.0,2.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,5.0,8.0,15.0,1.0,1.0,2.0,1.3333333333333333,4.0,4.0,0.3333333333333333,1.0,1.0,0.4375,2.0,7.0,54.0,77.0,108.0,1.875,5.0,30.0,0
0,0.0,0.0,0.0,2.764705882352941,19.0,47.0,5.705882352941177,29.0,97.0,1.3529411764705883,3.0,23.0,2.0,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,5.333333333333333,9.0,16.0,1.0,1.0,2.0,2.6666666666666665,8.0,8.0,0.3333333333333333,1.0,1.0,0.4705882352941176,2.0,8.0,78.5,127.0,157.0,2.117647058823529,5.0,36.0,0
0,0.0,0.0,0.0,2.0,10.0,32.0,3.5,16.0,56.0,1.375,3.0,22.0,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,4.666666666666667,8.0,14.0,1.0,1.0,2.0,1.3333333333333333,4.0,4.0,0.6666666666666666,2.0,2.0,0.5,2.0,8.0,53.5,77.0,107.0,1.75,5.0,28.0,0
3,1.6,5.0,8.0,6.7,61.0,201.0,12.2,92.0,366.0,1.7333333333333334,4.0,52.0,5.0,3.8,7.0,19.0,0.0,0.0,0.0,6.0,14.0,30.0,1.0,1.0,5.0,1.6,4.0,8.0,0.0,0.0,0.0,0.6666666666666666,3.0,20.0,105.2,176.0,526.0,2.1,9.0,63.0,1
1,0.0,0.0,0.0,3.759259259259259,16.0,203.0,8.333333333333334,30.0,450.0,1.8888888888888888,4.0,102.0,8.0,0.5,3.0,4.0,0.0,0.0,0.0,1.125,2.0,9.0,1.0,1.0,8.0,1.125,3.0,9.0,5.625,21.0,45.0,1.7407407407407407,7.0,94.0,83.875,259.0,671.0,2.4814814814814814,8.0,134.0,0
